segments,segid,longi,lati
FrenchPolynesia6271,6271,-145.882,-15.976
FrenchPolynesia6272,6272,-145.903,-16.01
FrenchPolynesia6273,6273,-145.922,-16.01
FrenchPolynesia6274,6274,-145.906,-16.015
FrenchPolynesia6275,6275,-145.911,-16.016
FrenchPolynesia6276,6276,-146.346,-16.118
FrenchPolynesia6277,6277,-145.191,-15.789
FrenchPolynesia6278,6278,-145.179,-15.784
FrenchPolynesia6279,6279,-145.164,-15.78
FrenchPolynesia6280,6280,-145.225,-15.804
FrenchPolynesia6281,6281,-145.241,-15.82
FrenchPolynesia6282,6282,-145.254,-15.843
FrenchPolynesia6283,6283,-145.258,-15.859
FrenchPolynesia6284,6284,-145.257,-15.865
FrenchPolynesia6285,6285,-145.128,-15.828
FrenchPolynesia6286,6286,-145.255,-15.875
FrenchPolynesia6287,6287,-145.25,-15.879
FrenchPolynesia6288,6288,-145.196,-15.881
FrenchPolynesia6289,6289,-145.118,-15.856
FrenchPolynesia6290,6290,-145.111,-15.855
FrenchPolynesia6291,6291,-145.238,-15.896
FrenchPolynesia6292,6292,-145.229,-15.904
FrenchPolynesia6293,6293,-145.744,-16.092
FrenchPolynesia6294,6294,-145.774,-16.1
FrenchPolynesia6295,6295,-145.734,-16.088
FrenchPolynesia6296,6296,-145.724,-16.086
FrenchPolynesia6297,6297,-145.688,-16.082
FrenchPolynesia6298,6298,-145.783,-16.105
FrenchPolynesia6299,6299,-145.81,-16.127
FrenchPolynesia6300,6300,-145.816,-16.136
FrenchPolynesia6301,6301,-145.81,-16.135
FrenchPolynesia6302,6302,-145.82,-16.143
FrenchPolynesia6304,6304,-145.223,-15.905
FrenchPolynesia6306,6306,-145.173,-15.949
FrenchPolynesia6307,6307,-145.158,-15.964
FrenchPolynesia6308,6308,-145.147,-15.779
FrenchPolynesia6309,6309,-145.153,-15.967
FrenchPolynesia6310,6310,-145.145,-15.97
FrenchPolynesia6311,6311,-145.052,-15.939
FrenchPolynesia6312,6312,-145.798,-16.2
FrenchPolynesia6313,6313,-145.06,-15.948
FrenchPolynesia6314,6314,-145.106,-15.968
FrenchPolynesia6315,6315,-145.065,-15.955
FrenchPolynesia6316,6316,-145.099,-15.967
FrenchPolynesia6317,6317,-145.07,-15.956
FrenchPolynesia6318,6318,-145.075,-15.96
FrenchPolynesia6319,6319,-145.793,-16.211
FrenchPolynesia6320,6320,-145.794,-16.208
FrenchPolynesia6321,6321,-145.798,-16.211
FrenchPolynesia6322,6322,-145.694,-16.179
FrenchPolynesia6323,6323,-145.79,-16.215
FrenchPolynesia6324,6324,-145.791,-16.224
FrenchPolynesia6325,6325,-145.787,-16.225
FrenchPolynesia6326,6326,-145.783,-16.226
FrenchPolynesia6327,6327,-145.781,-16.235
FrenchPolynesia6328,6328,-145.778,-16.244
FrenchPolynesia6329,6329,-145.777,-16.248
FrenchPolynesia6330,6330,-145.774,-16.252
FrenchPolynesia6331,6331,-149.862,-17.472
FrenchPolynesia6332,6332,-145.71,-16.242
FrenchPolynesia6333,6333,-145.753,-16.288
FrenchPolynesia6334,6334,-145.626,-16.262
FrenchPolynesia6335,6335,-145.621,-16.26
FrenchPolynesia6336,6336,-145.629,-16.26
FrenchPolynesia6337,6337,-145.736,-16.31
FrenchPolynesia6350,6350,-145.5,-16.31
FrenchPolynesia6351,6351,-145.704,-16.079
FrenchPolynesia6352,6352,-145,-16.115
FrenchPolynesia6353,6353,-145.006,-16.134
FrenchPolynesia6354,6354,-145.011,-16.141
FrenchPolynesia6355,6355,-145.676,-16.382
FrenchPolynesia6356,6356,-145.008,-16.151
FrenchPolynesia6358,6358,-145.008,-16.155
FrenchPolynesia6359,6359,-145.006,-16.158
FrenchPolynesia6360,6360,-145,-16.161
FrenchPolynesia6371,6371,-145.496,-16.324
FrenchPolynesia6374,6374,-145.642,-16.422
FrenchPolynesia6379,6379,-145.443,-16.374
FrenchPolynesia6380,6380,-145.434,-16.377
FrenchPolynesia6382,6382,-145.428,-16.386
FrenchPolynesia6383,6383,-145.608,-16.449
FrenchPolynesia6387,6387,-145.424,-16.392
FrenchPolynesia6391,6391,-145.401,-16.403
FrenchPolynesia6395,6395,-145.397,-16.407
FrenchPolynesia6407,6407,-145.383,-16.424
FrenchPolynesia6409,6409,-149.582,-17.515
FrenchPolynesia6414,6414,-145.348,-16.69
FrenchPolynesia6415,6415,-145.351,-16.691
FrenchPolynesia6416,6416,-145.343,-16.688
FrenchPolynesia6417,6417,-145.338,-16.686
FrenchPolynesia6418,6418,-145.357,-16.693
FrenchPolynesia6419,6419,-145.329,-16.685
FrenchPolynesia6420,6420,-145.36,-16.698
FrenchPolynesia6422,6422,-145.318,-16.682
FrenchPolynesia6424,6424,-145.366,-16.709
FrenchPolynesia6426,6426,-145.363,-16.714
FrenchPolynesia6429,6429,-145.361,-16.719
FrenchPolynesia6431,6431,-145.282,-16.684
FrenchPolynesia6433,6433,-145.23,-16.698
FrenchPolynesia6435,6435,-145.217,-16.71
FrenchPolynesia6437,6437,-145.213,-16.711
FrenchPolynesia6439,6439,-145.206,-16.712
FrenchPolynesia6442,6442,-145.198,-16.713
FrenchPolynesia6443,6443,-145.187,-16.711
FrenchPolynesia6454,6454,-145.174,-16.713
FrenchPolynesia6456,6456,-145.126,-16.753
FrenchPolynesia6518,6518,-148.06,-17.881
FrenchPolynesia6651,6651,-145.581,-17.329
FrenchPolynesia6657,6657,-145.558,-17.322
FrenchPolynesia6662,6662,-145.538,-17.34
FrenchPolynesia6663,6663,-145.533,-17.34
FrenchPolynesia6670,6670,-145.549,-17.365
FrenchPolynesia6673,6673,-145.546,-17.369
FrenchPolynesia6676,6676,-145.541,-17.374
FrenchPolynesia6677,6677,-145.59,-17.339
FrenchPolynesia6678,6678,-145.532,-17.378
FrenchPolynesia6679,6679,-145.526,-17.377
FrenchPolynesia6680,6680,-145.524,-17.38
FrenchPolynesia6682,6682,-145.521,-17.384
FrenchPolynesia6685,6685,-145.551,-17.392
FrenchPolynesia6686,6686,-145.519,-17.391
FrenchPolynesia6687,6687,-145.514,-17.391
FrenchPolynesia6688,6688,-145.529,-17.4
FrenchPolynesia6691,6691,-145.517,-17.336
FrenchPolynesia6692,6692,-145.517,-17.408
FrenchPolynesia6694,6694,-145.442,-17.418
FrenchPolynesia6695,6695,-145.434,-17.42
FrenchPolynesia6702,6702,-145.491,-17.436
FrenchPolynesia6705,6705,-145.473,-17.45
FrenchPolynesia6714,6714,-145.464,-17.467
FrenchPolynesia6715,6715,-145.45,-17.478
FrenchPolynesia6716,6716,-145.435,-17.491
FrenchPolynesia6717,6717,-145.412,-17.427
FrenchPolynesia6718,6718,-145.429,-17.494
FrenchPolynesia6723,6723,-145.42,-17.498
FrenchPolynesia6725,6725,-145.409,-17.498
FrenchPolynesia6727,6727,-145.385,-17.495
FrenchPolynesia6728,6728,-145.381,-17.483
FrenchPolynesia6730,6730,-145.394,-17.494
FrenchPolynesia7266,7266,-144.997,-19.863
FrenchPolynesia6305,6305,-144.637,-15.725
FrenchPolynesia6338,6338,-144.947,-16.085
FrenchPolynesia6339,6339,-144.957,-16.089
FrenchPolynesia6340,6340,-144.933,-16.079
FrenchPolynesia6341,6341,-144.952,-16.085
FrenchPolynesia6342,6342,-144.923,-16.08
FrenchPolynesia6344,6344,-144.921,-16.08
FrenchPolynesia6345,6345,-144.962,-16.09
FrenchPolynesia6346,6346,-144.918,-16.08
FrenchPolynesia6347,6347,-144.985,-16.101
FrenchPolynesia6348,6348,-144.992,-16.107
France5516,5516,-176.151,-13.216
France5529,5529,-175.634,-15.561
FrenchPolynesia6349,6349,-144.912,-16.081
FrenchPolynesia6357,6357,-144.859,-16.1
FrenchPolynesia6361,6361,-144.997,-16.167
FrenchPolynesia6362,6362,-144.992,-16.171
FrenchPolynesia6363,6363,-144.988,-16.175
FrenchPolynesia6364,6364,-144.988,-16.177
FrenchPolynesia6365,6365,-144.984,-16.177
FrenchPolynesia6366,6366,-144.826,-16.117
FrenchPolynesia6367,6367,-144.814,-16.125
FrenchPolynesia6368,6368,-144.81,-16.126
FrenchPolynesia6369,6369,-144.98,-16.185
FrenchPolynesia6372,6372,-144.808,-16.13
FrenchPolynesia6375,6375,-144.805,-16.132
FrenchPolynesia6376,6376,-144.981,-16.196
FrenchPolynesia6377,6377,-144.975,-16.206
FrenchPolynesia6378,6378,-144.797,-16.14
FrenchPolynesia6381,6381,-144.788,-16.153
FrenchPolynesia6384,6384,-144.787,-16.166
FrenchPolynesia6385,6385,-144.971,-16.207
FrenchPolynesia6386,6386,-144.788,-16.171
FrenchPolynesia6388,6388,-144.785,-16.175
FrenchPolynesia6389,6389,-144.784,-16.179
FrenchPolynesia6390,6390,-144.782,-16.182
FrenchPolynesia6392,6392,-144.944,-16.241
FrenchPolynesia6393,6393,-144.779,-16.188
FrenchPolynesia6396,6396,-144.779,-16.195
FrenchPolynesia6397,6397,-144.913,-16.255
FrenchPolynesia6398,6398,-144.91,-16.256
FrenchPolynesia6399,6399,-144.905,-16.258
FrenchPolynesia6400,6400,-144.9,-16.262
FrenchPolynesia6401,6401,-144.894,-16.266
FrenchPolynesia6402,6402,-144.889,-16.269
FrenchPolynesia6403,6403,-144.821,-16.254
FrenchPolynesia6404,6404,-144.823,-16.257
FrenchPolynesia6405,6405,-144.829,-16.265
FrenchPolynesia6406,6406,-144.861,-16.275
FrenchPolynesia6410,6410,-144.422,-16.341
FrenchPolynesia6411,6411,-144.419,-16.339
FrenchPolynesia6412,6412,-144.438,-16.353
FrenchPolynesia6413,6413,-144.455,-16.37
FrenchPolynesia6421,6421,-144.463,-16.38
FrenchPolynesia6423,6423,-144.462,-16.391
FrenchPolynesia6425,6425,-144.459,-16.396
FrenchPolynesia6427,6427,-144.412,-16.338
FrenchPolynesia6428,6428,-144.457,-16.398
FrenchPolynesia6430,6430,-144.455,-16.403
FrenchPolynesia6432,6432,-144.347,-16.368
FrenchPolynesia6434,6434,-144.317,-16.389
FrenchPolynesia6436,6436,-144.313,-16.392
FrenchPolynesia6438,6438,-144.428,-16.435
FrenchPolynesia6440,6440,-144.307,-16.396
FrenchPolynesia6441,6441,-144.305,-16.399
FrenchPolynesia6444,6444,-144.303,-16.403
FrenchPolynesia6445,6445,-144.3,-16.403
FrenchPolynesia6446,6446,-144.417,-16.445
FrenchPolynesia6447,6447,-144.298,-16.405
FrenchPolynesia6448,6448,-144.294,-16.408
FrenchPolynesia6449,6449,-144.414,-16.45
FrenchPolynesia6450,6450,-144.289,-16.417
FrenchPolynesia6451,6451,-144.401,-16.458
FrenchPolynesia6452,6452,-144.398,-16.464
FrenchPolynesia6455,6455,-144.368,-16.484
FrenchPolynesia6457,6457,-144.34,-16.5
FrenchPolynesia6459,6459,-144.285,-16.422
FrenchPolynesia6460,6460,-144.302,-16.505
FrenchPolynesia6461,6461,-144.253,-16.489
FrenchPolynesia6462,6462,-142.148,-15.745
FrenchPolynesia6463,6463,-142.154,-15.747
FrenchPolynesia6464,6464,-142.143,-15.742
FrenchPolynesia6465,6465,-142.131,-15.739
FrenchPolynesia6466,6466,-142.137,-15.74
FrenchPolynesia6467,6467,-142.159,-15.749
FrenchPolynesia6468,6468,-142.17,-15.76
FrenchPolynesia6469,6469,-142.173,-15.767
FrenchPolynesia6470,6470,-142.127,-15.74
FrenchPolynesia6471,6471,-144.974,-16.785
FrenchPolynesia6472,6472,-142.134,-15.755
FrenchPolynesia6473,6473,-142.177,-15.772
FrenchPolynesia6474,6474,-142.141,-15.761
FrenchPolynesia6475,6475,-142.182,-15.779
FrenchPolynesia6476,6476,-144.979,-16.797
FrenchPolynesia6477,6477,-142.187,-15.78
FrenchPolynesia6478,6478,-144.951,-16.787
FrenchPolynesia6479,6479,-142.193,-15.785
FrenchPolynesia6480,6480,-142.151,-15.77
FrenchPolynesia6481,6481,-142.145,-15.768
FrenchPolynesia6482,6482,-142.202,-15.792
FrenchPolynesia6483,6483,-142.162,-15.776
FrenchPolynesia6484,6484,-144.979,-16.802
FrenchPolynesia6485,6485,-142.199,-15.79
FrenchPolynesia6486,6486,-142.158,-15.775
FrenchPolynesia6487,6487,-142.152,-15.774
FrenchPolynesia6488,6488,-142.209,-15.796
FrenchPolynesia6489,6489,-144.936,-16.79
FrenchPolynesia6490,6490,-142.218,-15.802
FrenchPolynesia6491,6491,-142.162,-15.78
FrenchPolynesia6492,6492,-142.165,-15.784
FrenchPolynesia6493,6493,-142.229,-15.808
FrenchPolynesia6494,6494,-144.92,-16.79
FrenchPolynesia6495,6495,-142.236,-15.813
FrenchPolynesia6496,6496,-142.17,-15.79
FrenchPolynesia6497,6497,-142.172,-15.792
FrenchPolynesia6498,6498,-144.981,-16.811
FrenchPolynesia6499,6499,-142.175,-15.794
FrenchPolynesia6500,6500,-142.245,-15.821
FrenchPolynesia6501,6501,-144.98,-16.819
FrenchPolynesia6502,6502,-142.253,-15.825
FrenchPolynesia6503,6503,-142.174,-15.796
FrenchPolynesia6504,6504,-142.18,-15.801
FrenchPolynesia6505,6505,-144.882,-16.791
FrenchPolynesia6506,6506,-142.187,-15.807
FrenchPolynesia6507,6507,-142.262,-15.839
FrenchPolynesia6508,6508,-142.257,-15.836
FrenchPolynesia6509,6509,-144.982,-16.828
FrenchPolynesia6510,6510,-142.189,-15.811
FrenchPolynesia6511,6511,-144.98,-16.831
FrenchPolynesia6512,6512,-144.805,-16.775
FrenchPolynesia6513,6513,-144.98,-16.837
FrenchPolynesia6514,6514,-144.981,-16.843
FrenchPolynesia6515,6515,-142.268,-15.85
FrenchPolynesia6516,6516,-142.232,-15.851
FrenchPolynesia6517,6517,-142.236,-15.855
FrenchPolynesia6519,6519,-144.761,-16.778
FrenchPolynesia6520,6520,-142.353,-15.93
FrenchPolynesia6521,6521,-142.343,-15.928
FrenchPolynesia6522,6522,-142.346,-15.93
FrenchPolynesia6523,6523,-142.358,-15.933
FrenchPolynesia6524,6524,-142.335,-15.928
FrenchPolynesia6525,6525,-142.369,-15.941
FrenchPolynesia6526,6526,-142.375,-15.942
FrenchPolynesia6527,6527,-144.226,-16.624
FrenchPolynesia6528,6528,-144.231,-16.626
FrenchPolynesia6529,6529,-144.223,-16.624
FrenchPolynesia6530,6530,-142.331,-15.929
FrenchPolynesia6531,6531,-142.381,-15.947
FrenchPolynesia6532,6532,-142.393,-15.955
FrenchPolynesia6533,6533,-142.327,-15.931
FrenchPolynesia6534,6534,-142.32,-15.934
FrenchPolynesia6535,6535,-144.915,-16.879
FrenchPolynesia6536,6536,-142.317,-15.937
FrenchPolynesia6537,6537,-144.244,-16.647
FrenchPolynesia6538,6538,-144.726,-16.819
FrenchPolynesia6539,6539,-142.313,-15.944
FrenchPolynesia6540,6540,-143.218,-16.284
FrenchPolynesia6541,6541,-144.231,-16.65
FrenchPolynesia6542,6542,-144.824,-16.864
FrenchPolynesia6543,6543,-142.312,-15.949
FrenchPolynesia6544,6544,-144.241,-16.658
FrenchPolynesia6545,6545,-144.715,-16.827
FrenchPolynesia6546,6546,-144.239,-16.663
FrenchPolynesia6547,6547,-142.317,-15.955
FrenchPolynesia6548,6548,-142.446,-16.007
FrenchPolynesia6549,6549,-143.224,-16.289
FrenchPolynesia6550,6550,-144.879,-16.893
FrenchPolynesia6551,6551,-142.451,-16.015
FrenchPolynesia6552,6552,-142.318,-15.966
FrenchPolynesia6553,6553,-144.216,-16.623
FrenchPolynesia6554,6554,-144.702,-16.835
FrenchPolynesia6555,6555,-142.322,-15.97
FrenchPolynesia6556,6556,-142.323,-15.971
FrenchPolynesia6557,6557,-144.787,-16.867
FrenchPolynesia6558,6558,-144.793,-16.869
FrenchPolynesia6559,6559,-144.79,-16.871
FrenchPolynesia6560,6560,-143.222,-16.304
FrenchPolynesia6562,6562,-144.853,-16.893
FrenchPolynesia6563,6563,-144.849,-16.89
FrenchPolynesia6564,6564,-142.458,-16.023
FrenchPolynesia6565,6565,-142.326,-15.974
FrenchPolynesia6566,6566,-144.216,-16.668
FrenchPolynesia6567,6567,-142.463,-16.025
FrenchPolynesia6568,6568,-142.327,-15.98
FrenchPolynesia6569,6569,-143.217,-16.314
FrenchPolynesia6570,6570,-144.191,-16.67
FrenchPolynesia6571,6571,-142.33,-15.989
FrenchPolynesia6572,6572,-144.841,-16.902
FrenchPolynesia6573,6573,-143.162,-16.295
FrenchPolynesia6574,6574,-142.326,-15.988
FrenchPolynesia6575,6575,-142.33,-15.992
FrenchPolynesia6576,6576,-142.332,-15.997
FrenchPolynesia6577,6577,-144.689,-16.842
FrenchPolynesia6578,6578,-143.151,-16.305
FrenchPolynesia6579,6579,-142.47,-16.033
FrenchPolynesia6580,6580,-143.145,-16.31
FrenchPolynesia6581,6581,-142.483,-16.061
FrenchPolynesia6582,6582,-143.206,-16.335
FrenchPolynesia6583,6583,-142.489,-16.07
FrenchPolynesia6584,6584,-143.14,-16.311
FrenchPolynesia6585,6585,-144.815,-16.913
FrenchPolynesia6586,6586,-142.337,-16.015
FrenchPolynesia6587,6587,-142.491,-16.075
FrenchPolynesia6588,6588,-144.665,-16.858
FrenchPolynesia6589,6589,-144.64,-16.86
FrenchPolynesia6590,6590,-144.637,-16.862
FrenchPolynesia6591,6591,-143.202,-16.347
FrenchPolynesia6592,6592,-143.134,-16.317
FrenchPolynesia6593,6593,-144.627,-16.865
FrenchPolynesia6594,6594,-142.348,-16.034
FrenchPolynesia6595,6595,-144.745,-16.909
FrenchPolynesia6596,6596,-143.123,-16.328
FrenchPolynesia6597,6597,-144.619,-16.868
FrenchPolynesia6598,6598,-143.113,-16.331
FrenchPolynesia6599,6599,-144.611,-16.87
FrenchPolynesia6600,6600,-142.354,-16.047
FrenchPolynesia6601,6601,-144.604,-16.871
FrenchPolynesia6602,6602,-144.599,-16.871
FrenchPolynesia6603,6603,-144.781,-16.935
FrenchPolynesia6604,6604,-143.185,-16.362
FrenchPolynesia6605,6605,-142.359,-16.063
FrenchPolynesia6606,6606,-144.59,-16.872
FrenchPolynesia6607,6607,-142.37,-16.078
FrenchPolynesia6608,6608,-142.374,-16.084
FrenchPolynesia6609,6609,-142.498,-16.084
FrenchPolynesia6610,6610,-144.578,-16.886
FrenchPolynesia6611,6611,-142.38,-16.094
FrenchPolynesia6612,6612,-143.063,-16.351
FrenchPolynesia6613,6613,-144.735,-16.956
FrenchPolynesia6614,6614,-142.378,-16.102
FrenchPolynesia6615,6615,-143.055,-16.355
FrenchPolynesia6616,6616,-144.124,-16.714
FrenchPolynesia6617,6617,-144.278,-16.809
FrenchPolynesia6618,6618,-144.576,-16.92
FrenchPolynesia6619,6619,-143.152,-16.407
FrenchPolynesia6620,6620,-143.13,-16.402
FrenchPolynesia6621,6621,-144.273,-16.81
FrenchPolynesia6622,6622,-143.034,-16.369
FrenchPolynesia6623,6623,-144.699,-16.976
FrenchPolynesia6624,6624,-142.395,-16.139
FrenchPolynesia6625,6625,-144.576,-16.935
FrenchPolynesia6626,6626,-144.704,-16.978
FrenchPolynesia6627,6627,-144.574,-16.94
FrenchPolynesia6628,6628,-142.529,-16.159
FrenchPolynesia6629,6629,-144.688,-16.984
FrenchPolynesia6630,6630,-142.402,-16.152
FrenchPolynesia6631,6631,-144.682,-16.985
FrenchPolynesia6632,6632,-142.511,-16.196
FrenchPolynesia6633,6633,-142.407,-16.16
FrenchPolynesia6634,6634,-144.574,-16.947
FrenchPolynesia6635,6635,-144.574,-16.955
FrenchPolynesia6636,6636,-144.573,-16.96
FrenchPolynesia6637,6637,-142.416,-16.174
FrenchPolynesia6638,6638,-143.01,-16.392
FrenchPolynesia6639,6639,-144.578,-16.96
FrenchPolynesia6640,6640,-144.646,-16.989
FrenchPolynesia6641,6641,-144.651,-16.99
FrenchPolynesia6642,6642,-144.612,-16.979
FrenchPolynesia6643,6643,-144.584,-16.969
FrenchPolynesia6644,6644,-144.588,-16.974
FrenchPolynesia6645,6645,-144.59,-16.975
FrenchPolynesia6646,6646,-142.427,-16.188
FrenchPolynesia6647,6647,-143.7,-16.66
FrenchPolynesia6648,6648,-144.597,-16.978
FrenchPolynesia6649,6649,-142.429,-16.194
FrenchPolynesia6650,6650,-142.433,-16.201
FrenchPolynesia6652,6652,-142.441,-16.209
FrenchPolynesia6653,6653,-143.751,-16.555
FrenchPolynesia6654,6654,-142.51,-16.207
FrenchPolynesia6655,6655,-142.445,-16.216
FrenchPolynesia6656,6656,-143.565,-16.635
FrenchPolynesia6658,6658,-142.452,-16.227
FrenchPolynesia6659,6659,-142.476,-16.239
FrenchPolynesia6660,6660,-142.469,-16.237
FrenchPolynesia6661,6661,-142.457,-16.233
FrenchPolynesia6689,6689,-143.558,-16.624
FrenchPolynesia6690,6690,-143.461,-16.711
FrenchPolynesia6693,6693,-143.47,-16.723
FrenchPolynesia6696,6696,-144.4,-17.065
FrenchPolynesia6697,6697,-144.414,-17.07
FrenchPolynesia6698,6698,-144.426,-17.071
FrenchPolynesia6699,6699,-144.406,-17.068
FrenchPolynesia6700,6700,-144.41,-17.07
FrenchPolynesia6701,6701,-144.352,-17.049
FrenchPolynesia6703,6703,-144.329,-17.051
FrenchPolynesia6704,6704,-144.325,-17.054
FrenchPolynesia6707,6707,-144.322,-17.06
FrenchPolynesia6708,6708,-144.315,-17.056
FrenchPolynesia6709,6709,-144.318,-17.062
FrenchPolynesia6710,6710,-144.322,-17.065
FrenchPolynesia6711,6711,-144.311,-17.062
FrenchPolynesia6712,6712,-144.315,-17.065
FrenchPolynesia6713,6713,-144.305,-17.065
FrenchPolynesia6719,6719,-140.849,-15.81
FrenchPolynesia6720,6720,-140.851,-15.813
FrenchPolynesia6721,6721,-140.861,-15.815
FrenchPolynesia6722,6722,-140.89,-15.833
FrenchPolynesia6724,6724,-140.885,-15.835
FrenchPolynesia6726,6726,-140.878,-15.839
FrenchPolynesia6729,6729,-140.874,-15.839
FrenchPolynesia6731,6731,-140.87,-15.839
FrenchPolynesia6732,6732,-140.868,-15.839
FrenchPolynesia6733,6733,-140.848,-15.808
FrenchPolynesia6734,6734,-140.861,-15.837
FrenchPolynesia6736,6736,-142.848,-16.639
FrenchPolynesia6737,6737,-142.839,-16.635
FrenchPolynesia6738,6738,-142.852,-16.645
FrenchPolynesia6739,6739,-142.862,-16.652
FrenchPolynesia6740,6740,-142.829,-16.64
FrenchPolynesia6741,6741,-142.868,-16.656
FrenchPolynesia6742,6742,-142.822,-16.643
FrenchPolynesia6743,6743,-142.873,-16.66
FrenchPolynesia6744,6744,-142.874,-16.67
FrenchPolynesia6745,6745,-142.815,-16.652
FrenchPolynesia6746,6746,-142.874,-16.684
FrenchPolynesia6747,6747,-142.875,-16.691
FrenchPolynesia6748,6748,-142.875,-16.697
FrenchPolynesia6762,6762,-142.874,-16.703
FrenchPolynesia6763,6763,-142.876,-16.709
FrenchPolynesia6764,6764,-142.797,-16.7
FrenchPolynesia6765,6765,-142.788,-16.706
FrenchPolynesia6766,6766,-142.786,-16.71
FrenchPolynesia6767,6767,-142.782,-16.715
FrenchPolynesia6768,6768,-142.869,-16.751
FrenchPolynesia6769,6769,-142.781,-16.72
FrenchPolynesia6770,6770,-142.875,-16.748
FrenchPolynesia6771,6771,-142.786,-16.733
FrenchPolynesia6772,6772,-143.327,-16.932
FrenchPolynesia6773,6773,-143.23,-16.922
FrenchPolynesia6774,6774,-143.225,-16.925
FrenchPolynesia6775,6775,-143.221,-16.928
FrenchPolynesia6776,6776,-143.212,-16.928
FrenchPolynesia6777,6777,-143.205,-16.928
FrenchPolynesia6778,6778,-143.196,-16.927
FrenchPolynesia6779,6779,-143.173,-16.933
FrenchPolynesia6780,6780,-143.165,-16.935
FrenchPolynesia6781,6781,-143.159,-16.938
FrenchPolynesia6782,6782,-143.134,-16.953
FrenchPolynesia6783,6783,-143.133,-16.957
FrenchPolynesia6784,6784,-143.127,-16.961
FrenchPolynesia6785,6785,-143.103,-16.976
FrenchPolynesia6786,6786,-143.061,-17.028
FrenchPolynesia6787,6787,-143.069,-17.106
FrenchPolynesia6788,6788,-140.097,-15.989
FrenchPolynesia6789,6789,-143.064,-17.125
FrenchPolynesia6791,6791,-140.142,-16.001
FrenchPolynesia6792,6792,-140.112,-15.997
FrenchPolynesia6793,6793,-143.052,-17.149
FrenchPolynesia6794,6794,-143.046,-17.158
FrenchPolynesia6795,6795,-143.042,-17.164
FrenchPolynesia6796,6796,-143.033,-17.189
FrenchPolynesia6797,6797,-141.925,-16.846
FrenchPolynesia6799,6799,-141.935,-16.843
FrenchPolynesia6800,6800,-143.468,-17.473
FrenchPolynesia6801,6801,-143.463,-17.478
FrenchPolynesia6802,6802,-143.474,-17.448
FrenchPolynesia6803,6803,-143.436,-17.482
FrenchPolynesia6804,6804,-143.456,-17.491
