MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
OECD Env-Growth,SSP3_v9_130325,ZWE,Population,million,,,,,,,,,,,12.509,12.571,12.571,12.91,13.52,14.191,14.791,15.29,15.743,16.198,16.666,17.101,17.455,17.8,18.138,18.492,18.842,19.212,19.577,19.953,20.337,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AFG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,0,22.372,37.237,48.657,61.865,79.552,101.892,129.443,164.742,209.418,264.787,331.875,411.876,506.733,618.176,747.105,892.395,1053.028,1228.295,1417.795,1621.072,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AFG,Population,million,,,,,,,,,,,22.856,27.615,31.412,36.104,41.886,48.674,56.29,64.322,72.827,81.918,91.579,101.424,111.268,121.021,130.67,140.241,149.558,158.566,167.054,174.906,181.926,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AGO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,34.484,55.315,98.686,128.849,171.468,199.156,217.801,223.319,225.297,231.799,247.196,272.098,306.201,349.531,401.771,462.706,531.346,606.858,688.203,776.162,870.001,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AGO,Population,million,,,,,,,,,,,13.926,16.489,19.082,22.042,25.492,29.331,33.357,37.349,41.337,45.413,49.523,53.497,57.25,60.767,64.069,67.19,70.116,72.864,75.26,77.465,79.305,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ALB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,14.743,19.17,24.545,27.178,31.008,34.909,38.548,41.695,44.756,47.737,50.445,53.052,55.728,58.445,61.263,64.348,67.486,70.535,73.618,76.925,80.668,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ALB,Population,million,,,,,,,,,,,3.072,3.142,3.204,3.262,3.337,3.416,3.484,3.528,3.552,3.566,3.579,3.592,3.599,3.593,3.574,3.549,3.528,3.515,3.513,3.519,3.533,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ARE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,209.548,272.055,318.142,429.134,513.489,603.066,701.429,795.596,878.513,936.512,965.922,979.309,993.306,1003.871,1013.838,1023.21,1031.918,1040.872,1050.732,1059.303,1065.177,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ARE,Population,million,,,,,,,,,,,3.033,4.069,7.512,9.477,10.55,11.399,12.166,12.856,13.488,14.053,14.535,14.934,15.274,15.529,15.735,15.926,16.122,16.314,16.47,16.551,16.531,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ARG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,379.737,419.049,580.427,722.739,875.897,1021.622,1153.872,1270.473,1374.993,1468.189,1561.54,1657.061,1758.348,1867.923,1985.303,2107.248,2230.872,2354.428,2479.787,2607.622,2739.687,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ARG,Population,million,,,,,,,,,,,36.931,38.681,40.412,42.262,44.244,46.284,48.338,50.31,52.239,54.147,56.052,57.896,59.659,61.358,63.018,64.681,66.388,68.154,69.991,71.893,73.854,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ARM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,7.061,12.559,15.153,18.322,21.858,25.354,28.684,31.6,34.267,36.5,38.275,39.851,41.691,44.006,46.334,48.659,51.161,53.896,57.008,60.466,64.247,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ARM,Population,million,,,,,,,,,,,3.076,3.066,3.092,3.098,3.102,3.105,3.103,3.095,3.081,3.06,3.035,3.007,2.98,2.957,2.936,2.919,2.909,2.91,2.924,2.95,2.984,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,589.583,695.934,795.588,929.586,1073.369,1195.437,1295.774,1379.623,1451.781,1514.677,1559.26,1592.706,1628.336,1662.858,1690.575,1705.284,1711.007,1708.793,1704.074,1699.667,1691.013,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AUS,Population,million,,,,,,,,,,,19.164,20.404,22.268,23.855,25.14,26.101,26.836,27.424,27.898,28.252,28.462,28.522,28.436,28.179,27.774,27.235,26.562,25.776,24.896,23.948,22.921,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AUT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,254.492,276.596,296.85,328.133,352.898,372.269,387.705,400.748,413.397,423.658,428.8,430.604,430.299,428.908,425.113,418.946,410.697,400.494,389.312,377.777,365.453,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AUT,Population,million,,,,,,,,,,,8.005,8.232,8.394,8.494,8.523,8.489,8.402,8.276,8.114,7.918,7.681,7.405,7.101,6.777,6.45,6.12,5.786,5.45,5.118,4.795,4.481,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,20.041,37.731,80.696,91.911,106.293,116.689,126.925,129.49,129.773,129.201,128.432,129.236,133.254,140.665,149.281,157.851,167.466,178.634,192.266,208.018,225.244,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,AZE,Population,million,,,,,,,,,,,8.111,8.588,9.188,9.727,10.189,10.52,10.767,10.988,11.186,11.345,11.453,11.518,11.58,11.644,11.711,11.786,11.877,11.998,12.148,12.309,12.471,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BDI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,3.164,3.523,4.389,5.752,7.89,10.354,13.361,16.706,20.793,25.616,31.144,37.53,45.023,53.76,63.748,74.944,87.09,100.117,114.172,129.224,145.205,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BDI,Population,million,,,,,,,,,,,6.374,7.251,8.383,9.627,10.826,11.916,12.93,13.885,14.847,15.817,16.742,17.569,18.295,18.93,19.492,20.033,20.5,20.871,21.149,21.339,21.461,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BEL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,311.979,337.321,357.666,382.904,409.444,436.363,464.168,491.664,516.515,535.995,549.873,560.723,570.205,577.541,580.515,579.405,576.062,570.708,564.153,556.402,546.435,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BEL,Population,million,,,,,,,,,,,10.176,10.414,10.712,10.919,11.024,11.044,11.005,10.93,10.814,10.649,10.434,10.18,9.9,9.598,9.283,8.957,8.62,8.268,7.902,7.524,7.135,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,8.515,10.299,12.601,15.257,19.279,24.371,30.3,36.738,44.409,53.559,64.245,76.62,90.772,106.76,124.674,144.454,166.149,189.598,215.038,242.353,271.647,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BEN,Population,million,,,,,,,,,,,6.518,7.634,8.85,10.2,11.632,13.118,14.673,16.219,17.736,19.233,20.683,22.075,23.382,24.604,25.737,26.782,27.747,28.574,29.337,29.999,30.586,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BFA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,10.492,14.391,18.709,25.597,35.536,47.599,61.498,76.863,95.245,117.438,143.99,175.427,212.042,254.389,302.952,357.525,417.741,483.243,553.721,629.076,709.11,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BFA,Population,million,,,,,,,,,,,12.294,14.198,16.469,19.157,22.244,25.706,29.585,33.707,38.011,42.474,47.054,51.637,56.105,60.462,64.725,68.833,72.794,76.579,80.157,83.572,86.731,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BGD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,125.677,163.728,221.297,303.325,429.037,569.094,707.552,833.948,965.74,1100.231,1236.326,1377.87,1528.623,1688.636,1861.911,2051.297,2251.45,2462.868,2689.579,2936.538,3207.751,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BGD,Population,million,,,,,,,,,,,129.592,140.588,148.692,158.266,168.989,179.919,190.251,199.416,207.6,215.035,221.609,227.158,231.585,235.243,238.605,241.805,245.085,248.588,252.437,256.731,261.496,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BGR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,58.152,75.923,86.738,96.323,118,137.046,152.869,164.509,173.646,180.681,186.932,193.854,203.021,213.747,224.637,235.195,245.658,256.171,267.174,278.647,290.298,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BGR,Population,million,,,,,,,,,,,8.006,7.739,7.494,7.281,7.1,6.935,6.782,6.642,6.528,6.443,6.381,6.332,6.298,6.275,6.274,6.3,6.347,6.409,6.477,6.547,6.612,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BHR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,15.141,20.344,26.934,34.484,42.89,52.121,60.938,69.075,76.728,83.502,89.999,97.87,107.75,118.659,130.073,141.485,152.637,163.611,174.563,185.091,194.625,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,BHR,Population,million,,,,,,,,,,,0.638,0.725,1.262,1.594,1.807,1.987,2.157,2.325,2.498,2.673,2.843,3.001,3.153,3.303,3.457,3.618,3.782,3.941,4.088,4.216,4.32,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ABW,GDP|PPP,billion US$2005/yr,,,,,,,,,,,0,0.128,0.151,0.202,0.254,0.316,0.386,0.458,0.541,0.637,0.746,0.871,1.016,1.184,1.374,1.587,1.824,2.078,2.356,2.661,2.99,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ABW,Population,million,,,,,,,,,,,0.09,0.101,0.107,0.117,0.123,0.128,0.132,0.136,0.138,0.141,0.144,0.147,0.15,0.154,0.157,0.16,0.163,0.165,0.168,0.17,0.172,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BHS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,9.179,9.964,9.647,10.862,12.369,13.799,15.279,16.823,18.331,19.809,21.134,22.363,23.515,24.61,25.647,26.469,27.164,27.691,28.09,28.395,28.584,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BHS,Population,million,,,,,,,,,,,0.298,0.319,0.343,0.364,0.384,0.401,0.415,0.426,0.435,0.44,0.443,0.443,0.441,0.435,0.427,0.416,0.403,0.388,0.372,0.356,0.339,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BIH,GDP|PPP,billion US$2005/yr,,,,,,,,,,,18.823,23.975,28.065,30.764,37.377,45.173,53.339,61.379,68.936,75.275,80.02,83.691,87.161,89.164,90.305,90.534,89.782,88.464,86.907,85.298,83.587,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BIH,Population,million,,,,,,,,,,,3.694,3.781,3.76,3.738,3.699,3.642,3.566,3.477,3.371,3.251,3.117,2.975,2.828,2.673,2.513,2.351,2.19,2.035,1.89,1.755,1.629,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BLR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,58.129,83.492,118.671,144.998,174.784,202.633,229.841,255.516,278.533,297.071,311.289,324.978,341.163,357.206,369.718,377.135,381.345,384.514,387.664,390.587,391.77,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BLR,Population,million,,,,,,,,,,,10.058,9.825,9.595,9.405,9.199,8.969,8.718,8.465,8.209,7.936,7.641,7.331,7.015,6.688,6.355,6.018,5.682,5.355,5.044,4.749,4.464,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BLZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,1.404,1.825,2.061,2.301,2.595,2.93,3.312,3.677,4.059,4.457,4.869,5.307,5.781,6.308,6.894,7.538,8.238,8.996,9.829,10.756,11.792,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BLZ,Population,million,,,,,,,,,,,0.251,0.281,0.312,0.342,0.372,0.4,0.426,0.45,0.473,0.495,0.516,0.536,0.556,0.575,0.594,0.615,0.637,0.66,0.685,0.712,0.741,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,TWN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,0,0,742.813,889.439,1080.275,1220.676,1334.274,1436.1,1524.104,1587.873,1623.768,1639.038,1653.979,1723.242,1788.63,1842.641,1885.42,1910.627,1921.592,1918.488,1901.401,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,TWN,Population,million,,,,,,,,,,,0,0,23.037,23.416,23.476,23.401,23.18,22.756,22.064,21.136,20.036,18.853,17.9,17.814,17.601,17.265,16.815,16.257,15.56,14.758,13.879,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BOL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,29.632,34.502,43.19,55.236,71.133,90.481,113.806,140.891,173.438,212.412,258.825,313.815,378.283,454.076,542.829,645.775,763.35,895.503,1043.658,1208.873,1393.532,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BOL,Population,million,,,,,,,,,,,8.307,9.147,9.93,10.751,11.669,12.629,13.603,14.539,15.454,16.349,17.24,18.086,18.864,19.636,20.402,21.159,21.934,22.716,23.525,24.343,25.181,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BRA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,1379.549,1582.642,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,5711.066,6085.488,6422.677,6724.721,7011.568,7268.891,7494.153,7698.959,7894.712,8076.033,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BRA,Population,million,,,,,,,,,,,174.425,185.987,194.946,202.596,209.12,214.155,217.314,218.955,219.05,217.62,214.595,210.183,204.524,197.751,190.044,181.545,172.505,163.126,153.654,144.262,135.051,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,4.862,4.86,4.804,5.067,5.582,6.115,6.743,7.396,7.986,8.517,8.947,9.29,9.543,9.738,9.919,10.024,10.102,10.137,10.144,10.141,10.127,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BRB,Population,million,,,,,,,,,,,0.268,0.271,0.273,0.275,0.276,0.276,0.275,0.271,0.265,0.258,0.249,0.24,0.229,0.219,0.208,0.196,0.185,0.174,0.163,0.153,0.143,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BRN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,15.854,17.567,18.153,20.749,24.211,27.542,30.856,33.961,36.688,39.043,41.213,43.248,45.169,46.819,48.072,48.945,49.605,50.061,50.356,50.498,50.44,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BRN,Population,million,,,,,,,,,,,0.327,0.363,0.399,0.429,0.455,0.478,0.496,0.512,0.525,0.535,0.542,0.545,0.545,0.541,0.533,0.522,0.508,0.492,0.474,0.456,0.436,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BTN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,1.544,2.294,3.47,5.647,9.671,14.048,18.967,24.3,29.979,35.841,41.576,47.06,52.486,57.702,62.432,66.538,69.917,72.57,74.66,76.269,77.316,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BTN,Population,million,,,,,,,,,,,0.571,0.659,0.726,0.792,0.858,0.918,0.971,1.02,1.063,1.1,1.13,1.151,1.163,1.164,1.154,1.133,1.104,1.069,1.028,0.985,0.939,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,16.755,21.649,25.012,30.748,37.819,44.648,51.436,57.773,64.002,69.924,75.501,80.777,85.854,90.516,94.591,97.964,100.81,103.048,104.695,105.757,106.128,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,BWA,Population,million,,,,,,,,,,,1.758,1.876,2.007,2.106,2.181,2.233,2.264,2.279,2.282,2.272,2.254,2.23,2.201,2.161,2.108,2.044,1.971,1.891,1.805,1.715,1.619,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CAF,GDP|PPP,billion US$2005/yr,,,,,,,,,,,2.835,2.7,3.114,3.87,5.056,6.331,7.579,8.653,9.788,11.004,12.312,13.704,15.185,16.758,18.437,20.211,22.039,23.933,25.897,27.957,30.146,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CAF,Population,million,,,,,,,,,,,3.702,4.018,4.401,4.843,5.332,5.831,6.326,6.795,7.242,7.674,8.085,8.459,8.791,9.085,9.347,9.581,9.779,9.96,10.108,10.227,10.321,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CAN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,998.233,1131.835,1201.888,1350.294,1521.654,1675.346,1845.615,2048.81,2263.128,2474.464,2674.918,2870.101,3079.408,3306.594,3540.534,3764.788,3981.931,4183.021,4370.384,4544.905,4698.999,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CAN,Population,million,,,,,,,,,,,30.667,32.283,34.017,35.767,37.495,39.102,40.487,41.714,42.81,43.779,44.608,45.305,45.892,46.263,46.416,46.329,45.975,45.348,44.476,43.318,41.89,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CHE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,249.381,266.122,294.115,321.815,355.297,390.883,428.867,470.188,515.096,562.233,609.259,655.595,702.14,748.548,793.041,834.037,872.679,907.834,939.586,968.12,992.519,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CHE,Population,million,,,,,,,,,,,7.168,7.415,7.664,7.883,8.058,8.225,8.368,8.493,8.594,8.668,8.712,8.723,8.702,8.637,8.539,8.414,8.262,8.08,7.855,7.591,7.298,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CHL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,161.87,198.286,232.988,294.895,364.611,431.526,496.618,558.763,621.23,683.489,741.522,795.001,847.208,897.636,943.751,983.751,1018.725,1048.148,1073.549,1096.415,1115.479,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CHL,Population,million,,,,,,,,,,,15.42,16.302,17.114,17.828,18.45,18.94,19.268,19.462,19.52,19.447,19.244,18.932,18.526,18.037,17.475,16.852,16.172,15.443,14.683,13.913,13.127,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CHN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,3367.175,5362.83,9121.348,13843.786,20259.872,27080.124,33580.307,39109.584,43862.356,47805.433,50574.283,52173.518,53198.144,53598.211,53424.497,52645.677,51638.06,50322.455,48888.444,47421.01,45916.343,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CHN,Population,million,,,,,,,,,,,1269.117,1307.593,1341.335,1359.655,1368.806,1365.646,1349.997,1323.369,1285.917,1238.875,1183.481,1121.777,1055.855,988.032,920.286,853.198,787,722.714,662.069,606.153,555.116,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CIV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,30.024,30.023,33.443,41.991,61.047,88.308,120.078,152.268,186.981,224.308,263.415,304.474,347.458,392.783,440.262,489.683,540.314,591.542,643.769,697.176,752.447,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CIV,Population,million,,,,,,,,,,,16.582,18.021,19.738,21.725,23.955,26.249,28.585,30.835,33.039,35.197,37.295,39.242,41.016,42.731,44.362,45.95,47.528,49.035,50.482,51.877,53.227,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CMR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,29.056,34.857,40.336,51.048,66.697,84.735,104.808,124.708,146.464,169.937,195.309,222.784,252.282,283.503,316.389,350.227,384.882,420.429,457.097,495.332,535.02,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CMR,Population,million,,,,,,,,,,,15.678,17.554,19.599,21.841,24.193,26.524,28.885,31.154,33.339,35.407,37.374,39.164,40.782,42.234,43.623,44.853,45.992,47.019,47.944,48.822,49.56,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,12.912,15.905,20.876,30.02,45.037,69.929,101.024,133.605,170.664,213.108,260.575,312.775,369.483,430.652,496.41,566.292,639.273,715.337,794.91,878.563,967.542,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COD,Population,million,,,,,,,,,,,49.626,57.421,65.966,76.455,88.056,100.301,113.113,125.652,138.015,150.124,161.845,172.787,182.783,192.032,200.541,208.33,215.365,221.644,227.148,231.932,235.976,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,9.783,11.946,15.396,22.842,30.407,39.248,48.806,58.362,68.695,79.862,91.994,105.147,119.304,134.18,149.82,165.893,182.289,198.837,215.529,232.372,249.492,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COG,Population,million,,,,,,,,,,,3.136,3.533,4.043,4.593,5.178,5.781,6.404,7.017,7.62,8.214,8.796,9.361,9.902,10.404,10.886,11.328,11.74,12.108,12.434,12.717,12.964,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,263.194,314.392,392.55,492.377,600.576,694.683,807.242,930.891,1065.687,1206.451,1353.001,1506.162,1664.593,1824.58,1981.831,2132.415,2277.786,2414.576,2542.878,2662.787,2771.019,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COL,Population,million,,,,,,,,,,,39.764,43.041,46.295,49.199,51.852,54.132,55.96,57.427,58.486,59.119,59.318,59.145,58.628,57.807,56.698,55.323,53.712,51.911,49.97,47.936,45.843,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,0.59,0.677,0.723,0.847,1.045,1.324,1.661,2.012,2.403,2.844,3.353,3.937,4.593,5.322,6.128,7.013,7.983,9.041,10.19,11.436,12.784,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,COM,Population,million,,,,,,,,,,,0.562,0.643,0.735,0.832,0.934,1.042,1.157,1.274,1.389,1.502,1.613,1.718,1.821,1.922,2.023,2.12,2.213,2.304,2.393,2.482,2.566,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CPV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,0.956,1.243,1.723,2.13,2.666,3.256,3.915,4.62,5.372,6.134,6.874,7.586,8.279,8.985,9.695,10.39,11.056,11.695,12.331,12.978,13.624,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CPV,Population,million,,,,,,,,,,,0.437,0.473,0.496,0.513,0.527,0.536,0.54,0.54,0.538,0.531,0.521,0.508,0.492,0.477,0.461,0.444,0.427,0.41,0.393,0.377,0.362,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,31.891,38.964,48.697,60.509,74.798,89.219,103.93,118.914,134.207,149.027,163.181,176.772,190.541,203.78,216.084,227.317,237.234,245.604,252.871,259.237,264.446,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CRI,Population,million,,,,,,,,,,,3.919,4.309,4.659,4.989,5.301,5.575,5.804,6,6.158,6.275,6.35,6.386,6.387,6.341,6.251,6.118,5.947,5.747,5.525,5.291,5.048,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CUB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,39.078,49.927,64.7,74.698,82.119,90.18,98.291,106.687,116.146,127.221,138.194,147.953,156.93,164.929,171.915,178.719,184.908,190.287,195.04,199.449,203.454,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CUB,Population,million,,,,,,,,,,,11.104,11.254,11.258,11.177,11.038,10.828,10.536,10.181,9.764,9.29,8.76,8.186,7.585,6.99,6.425,5.904,5.426,4.982,4.567,4.18,3.824,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CYP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,15.776,18.496,20.867,20.828,22.822,25.171,28.347,32.159,36.304,40.546,44.748,49.168,53.943,58.902,63.749,68.129,71.96,75.196,78.028,80.579,82.737,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CYP,Population,million,,,,,,,,,,,0.943,1.033,1.104,1.174,1.239,1.298,1.348,1.391,1.428,1.461,1.486,1.503,1.51,1.503,1.483,1.449,1.406,1.355,1.299,1.24,1.179,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,178.131,217.66,248.639,284.914,335.542,394.668,463.155,535.661,604.628,664.889,724.362,780.957,838.372,899.493,956.73,1003.721,1044.063,1079.438,1111.935,1143.167,1171.666,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,CZE,Population,million,,,,,,,,,,,10.243,10.221,10.493,10.734,10.904,11.022,11.075,11.084,11.078,11.072,11.047,10.986,10.871,10.673,10.408,10.101,9.777,9.449,9.117,8.778,8.426,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DEU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,2491.626,2562.196,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,4763.636,4990.366,5205.597,5407.278,5584.605,5741.945,5871.323,5981.948,6079.564,6149.819,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DEU,Population,million,,,,,,,,,,,82.349,82.541,82.302,81.964,81.489,80.847,79.954,78.933,77.78,76.436,74.839,73.02,71.088,69.019,66.91,64.736,62.436,59.989,57.443,54.84,52.029,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DJI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,1.285,1.488,1.884,2.379,3.143,4.173,5.412,6.787,8.338,10.053,11.912,13.887,15.985,18.228,20.605,23.096,25.663,28.278,30.925,33.673,36.505,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DJI,Population,million,,,,,,,,,,,0.732,0.808,0.889,0.967,1.048,1.128,1.205,1.274,1.337,1.397,1.454,1.504,1.547,1.582,1.612,1.64,1.665,1.689,1.708,1.727,1.741,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DNK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,169.001,179.876,180.168,193.55,210.224,227.131,246.038,267.494,290.89,316.402,343.054,369.063,395.136,421.447,447.301,472.36,497.65,522.097,545.603,568.166,589.155,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DNK,Population,million,,,,,,,,,,,5.34,5.419,5.55,5.663,5.761,5.85,5.919,5.973,6.01,6.031,6.037,6.031,6.012,5.974,5.92,5.848,5.757,5.646,5.517,5.371,5.212,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,49.705,59.109,83.26,103.502,127.079,149.687,173.499,197.714,223.062,248.941,274.972,301.258,327.352,352.765,376.473,398.558,419.438,438.396,455.623,471.198,484.717,,,,,,,,,,
OECD Env-Growth,SSP4_v9_130325,DOM,Population,million,,,,,,,,,,,8.592,9.264,9.927,10.474,10.965,11.368,11.665,11.879,12.008,12.051,12.005,11.887,11.7,11.465,11.186,10.866,10.511,10.129,9.723,9.302,8.871,,,,,,,,,,
