segments,s1,s10,s100,s1000,smax
FrenchPolynesia5809,0,0.174,0.358,0.549,3.549
FrenchPolynesia5817,0,0.106,0.212,0.318,3.318
FrenchPolynesia5818,0,0.105,0.211,0.318,3.318
FrenchPolynesia5819,0,0.106,0.212,0.318,3.318
FrenchPolynesia5820,0,0.11,0.222,0.335,3.335
FrenchPolynesia5822,0,0.118,0.239,0.361,3.361
FrenchPolynesia5823,0,0.23,0.478,0.738,3.738
FrenchPolynesia5824,0,0.114,0.23,0.348,3.348
FrenchPolynesia5825,0,0.109,0.219,0.33,3.33
FrenchPolynesia5826,0,0.112,0.226,0.341,3.341
FrenchPolynesia5829,0,0.105,0.211,0.318,3.318
FrenchPolynesia5830,0,0.105,0.211,0.318,3.318
FrenchPolynesia5831,0,0.106,0.212,0.318,3.318
FrenchPolynesia5832,0,0.105,0.211,0.318,3.318
FrenchPolynesia5833,0,0.105,0.211,0.318,3.318
FrenchPolynesia5834,0,0.106,0.212,0.319,3.319
FrenchPolynesia5835,0,0.106,0.213,0.32,3.32
FrenchPolynesia5836,0,0.11,0.221,0.334,3.334
FrenchPolynesia5837,0,0.105,0.211,0.318,3.318
FrenchPolynesia5838,0,0.105,0.211,0.318,3.318
FrenchPolynesia5839,0,0.107,0.215,0.324,3.324
FrenchPolynesia5840,0,0.242,0.502,0.776,3.776
FrenchPolynesia5841,0,0.105,0.211,0.318,3.318
FrenchPolynesia5843,0,0.106,0.214,0.322,3.322
FrenchPolynesia5846,0,0.106,0.213,0.32,3.32
FrenchPolynesia5847,0,0.105,0.211,0.317,3.317
FrenchPolynesia5852,0,0.416,0.876,1.366,4.366
FrenchPolynesia5853,0,0.105,0.211,0.318,3.318
FrenchPolynesia5856,0,0.106,0.212,0.318,3.318
FrenchPolynesia5857,0,0.105,0.211,0.318,3.318
FrenchPolynesia5858,0,0.106,0.212,0.318,3.318
FrenchPolynesia5859,0,0.105,0.211,0.318,3.318
FrenchPolynesia5860,0,0.106,0.212,0.318,3.318
FrenchPolynesia5861,0,0.105,0.211,0.318,3.318
FrenchPolynesia5945,0,0.436,0.92,1.433,4.433
FrenchPolynesia5949,0,0.11,0.222,0.335,3.335
FrenchPolynesia5961,0,0.119,0.24,0.363,3.363
FrenchPolynesia5976,0,0.106,0.212,0.32,3.32
FrenchPolynesia5978,0,0.111,0.225,0.339,3.339
FrenchPolynesia5982,0,0.115,0.232,0.35,3.35
FrenchPolynesia5990,0,0.105,0.211,0.318,3.318
FrenchPolynesia5993,0,0.106,0.212,0.319,3.319
FrenchPolynesia6004,0,0.108,0.216,0.325,3.325
FrenchPolynesia6011,0,0.105,0.211,0.318,3.318
FrenchPolynesia6019,0,0.108,0.217,0.326,3.326
FrenchPolynesia6022,0,0.107,0.214,0.323,3.323
FrenchPolynesia6025,0,0.105,0.211,0.318,3.318
FrenchPolynesia6055,0,0.106,0.212,0.318,3.318
FrenchPolynesia5940,0,0.108,0.219,0.33,3.33
FrenchPolynesia5941,0,0.109,0.219,0.33,3.33
FrenchPolynesia5942,0,0.109,0.219,0.33,3.33
FrenchPolynesia5953,0,0.108,0.217,0.327,3.327
FrenchPolynesia5955,0,0.105,0.211,0.318,3.318
FrenchPolynesia5964,0,0.111,0.225,0.339,3.339
FrenchPolynesia5973,0,0.184,0.379,0.581,3.581
FrenchPolynesia5977,0,0.106,0.212,0.319,3.319
FrenchPolynesia5981,0,0.115,0.232,0.35,3.35
FrenchPolynesia5984,0,0.114,0.231,0.349,3.349
FrenchPolynesia5989,0,0.105,0.211,0.318,3.318
FrenchPolynesia6171,0,0.106,0.212,0.319,3.319
FrenchPolynesia6233,0,0.104,0.21,0.315,3.315
FrenchPolynesia6253,0,0.105,0.21,0.315,3.315
FrenchPolynesia6254,0,0.104,0.209,0.315,3.315
FrenchPolynesia6255,0,0.104,0.209,0.315,3.315
FrenchPolynesia6260,0,0.104,0.209,0.315,3.315
FrenchPolynesia6263,0,0.105,0.21,0.315,3.315
FrenchPolynesia6264,0,0.105,0.21,0.315,3.315
FrenchPolynesia5671,0,0.103,0.207,0.312,3.312
FrenchPolynesia5728,0,0.104,0.208,0.313,3.313
FrenchPolynesia6664,0,0.104,0.208,0.313,3.313
FrenchPolynesia6665,0,0.104,0.208,0.313,3.313
FrenchPolynesia6666,0,0.104,0.208,0.313,3.313
FrenchPolynesia6667,0,0.104,0.208,0.312,3.312
FrenchPolynesia6668,0,0.104,0.208,0.313,3.313
FrenchPolynesia6669,0,0.103,0.208,0.312,3.312
FrenchPolynesia6671,0,0.103,0.208,0.312,3.312
FrenchPolynesia6672,0,0.103,0.208,0.312,3.312
FrenchPolynesia6674,0,0.103,0.208,0.312,3.312
FrenchPolynesia6675,0,0.104,0.208,0.312,3.312
FrenchPolynesia6681,0,0.104,0.208,0.313,3.313
FrenchPolynesia6683,0,0.104,0.208,0.313,3.313
FrenchPolynesia6684,0,0.104,0.208,0.313,3.313
FrenchPolynesia5845,0,0.105,0.21,0.317,3.317
FrenchPolynesia5848,0,0.105,0.211,0.317,3.317
FrenchPolynesia5849,0,0.104,0.21,0.316,3.316
FrenchPolynesia5851,0,0.111,0.223,0.336,3.336
FrenchPolynesia5863,0,0.105,0.21,0.317,3.317
FrenchPolynesia5864,0,0.105,0.21,0.316,3.316
FrenchPolynesia5873,0,0.105,0.211,0.317,3.317
FrenchPolynesia5874,0,0.105,0.21,0.316,3.316
FrenchPolynesia5875,0,0.105,0.211,0.317,3.317
FrenchPolynesia5882,0,0.105,0.21,0.317,3.317
FrenchPolynesia5884,0,0.105,0.21,0.316,3.316
FrenchPolynesia5892,0,0.106,0.212,0.319,3.319
FrenchPolynesia5893,0,0.106,0.212,0.319,3.319
FrenchPolynesia5894,0,0.106,0.212,0.319,3.319
FrenchPolynesia5895,0,0.105,0.211,0.318,3.318
FrenchPolynesia5896,0,0.105,0.211,0.317,3.317
FrenchPolynesia5897,0,0.105,0.21,0.316,3.316
FrenchPolynesia5898,0,0.105,0.21,0.317,3.317
FrenchPolynesia5899,0,0.105,0.211,0.317,3.317
FrenchPolynesia5904,0,0.105,0.211,0.317,3.317
FrenchPolynesia5906,0,0.105,0.21,0.317,3.317
FrenchPolynesia5911,0,0.123,0.25,0.379,3.379
FrenchPolynesia5918,0,0.113,0.228,0.345,3.345
FrenchPolynesia5921,0,0.107,0.214,0.321,3.321
FrenchPolynesia5924,0,0.119,0.242,0.367,3.367
FrenchPolynesia5926,0,0.105,0.211,0.317,3.317
FrenchPolynesia5929,0,0.105,0.211,0.317,3.317
FrenchPolynesia5930,0,0.105,0.211,0.317,3.317
FrenchPolynesia5931,0,0.105,0.211,0.317,3.317
Gabon1200,0,0.115,0.231,0.35,3.35
Gabon1201,0,0.128,0.258,0.394,3.394
Gabon1202,0,0.13,0.264,0.402,3.402
Gabon1203,0,0.133,0.27,0.411,3.411
Gabon1204,0,0.128,0.258,0.391,3.391
Gabon9226,0,0.332,0.688,1.072,4.072
Gambia988,0,0.152,0.31,0.475,3.475
Gambia989,0,0.15,0.304,0.465,3.465
Gambia992,0,0.151,0.307,0.47,3.47
Gambia990,0,0.146,0.296,0.453,3.453
Gambia993,0,0.184,0.377,0.582,3.582
Gambia994,0,0.216,0.445,0.689,3.689
Gambia995,0,0.17,0.347,0.534,3.534
Gambia996,0,0.151,0.309,0.473,3.473
Gambia997,0,0.135,0.275,0.42,3.42
Gambia991,0,0.144,0.293,0.447,3.447
Gambia998,0,0.136,0.277,0.423,3.423
Gambia999,0,0.122,0.245,0.372,3.372
Ghana1122,0,0.155,0.315,0.483,3.483
Ghana1123,0,0.151,0.307,0.471,3.471
Ghana1124,0,0.182,0.373,0.576,3.576
Ghana1110,0,0.111,0.223,0.337,3.337
Ghana1111,0,0.111,0.223,0.337,3.337
Ghana1112,0,0.11,0.221,0.333,3.333
Ghana1113,0,0.116,0.234,0.354,3.354
Ghana1114,0,0.113,0.227,0.342,3.342
Ghana1115,0,0.111,0.224,0.339,3.339
Ghana1116,0,0.116,0.234,0.354,3.354
Ghana1117,0,0.112,0.226,0.341,3.341
Ghana1128,0,0.12,0.242,0.368,3.368
Ghana1121,0,0.129,0.26,0.396,3.396
Ghana1125,0,0.139,0.282,0.431,3.431
Ghana1126,0,0.188,0.385,0.595,3.595
Ghana1127,0,0.119,0.24,0.363,3.363
Ghana1118,0,0.11,0.221,0.334,3.334
Ghana1119,0,0.11,0.222,0.336,3.336
Ghana1120,0,0.114,0.23,0.349,3.349
Ghana1106,0,0.117,0.236,0.357,3.357
Ghana1108,0,0.124,0.25,0.38,3.38
Ghana1109,0,0.112,0.226,0.341,3.341
Guinea1031,0,0.173,0.354,0.545,3.545
Guinea1032,0,0.136,0.275,0.419,3.419
Guinea1033,0,0.131,0.264,0.402,3.402
Guinea1034,0,0.123,0.248,0.376,3.376
Guinea1035,0,0.114,0.23,0.348,3.348
Guinea1036,0,0.114,0.229,0.347,3.347
Guinea1041,0,0.111,0.223,0.336,3.336
Guinea1042,0,0.107,0.215,0.324,3.324
Guinea1044,0,0.137,0.278,0.424,3.424
Guinea1043,0,0.111,0.224,0.338,3.338
Guinea1037,0,0.126,0.255,0.388,3.388
Guinea1038,0,0.119,0.241,0.365,3.365
Guinea1039,0,0.122,0.245,0.372,3.372
Guinea1040,0,0.11,0.222,0.335,3.335
Guinea-Bissau1016,0,0.291,0.604,0.944,3.944
Guinea-Bissau1023,0,0.128,0.259,0.395,3.395
Guinea-Bissau1024,0,0.152,0.308,0.472,3.472
Guinea-Bissau1025,0,0.172,0.353,0.543,3.543
Guinea-Bissau1026,0,0.168,0.343,0.527,3.527
Guinea-Bissau1017,0,0.194,0.398,0.615,3.615
Guinea-Bissau1018,0,0.172,0.354,0.545,3.545
Guinea-Bissau1019,0,0.175,0.359,0.553,3.553
Guinea-Bissau1020,0,0.217,0.446,0.693,3.693
Guinea-Bissau8803,0,0.173,0.354,0.545,3.545
Guinea-Bissau1021,0,0.116,0.234,0.354,3.354
Guinea-Bissau1022,0,0.12,0.242,0.367,3.367
Guinea-Bissau1027,0,0.162,0.331,0.509,3.509
Guinea-Bissau1028,0,0.126,0.256,0.388,3.388
Guinea-Bissau1029,0,0.184,0.378,0.583,3.583
Guinea-Bissau1030,0,0.166,0.338,0.52,3.52
Guinea-Bissau8796,0,0.189,0.387,0.599,3.599
Guinea-Bissau8808,0,0.169,0.345,0.532,3.532
Guinea-Bissau8811,0,0.159,0.324,0.498,3.498
Guinea-Bissau8815,0,0.21,0.432,0.67,3.67
Guinea-Bissau8816,0,0.136,0.276,0.42,3.42
Kiribati12032,0,0.103,0.208,0.312,3.312
Kiribati12034,0,0.219,0.458,0.709,3.709
Kiribati12035,0,0.103,0.206,0.31,3.31
Kiribati12037,0,0.102,0.206,0.309,3.309
Kiribati12038,0,0.103,0.206,0.31,3.31
Kiribati12041,0,0.103,0.206,0.31,3.31
Liberia1053,0,0.115,0.231,0.35,3.35
Liberia1054,0,0.117,0.235,0.356,3.356
Liberia1055,0,0.128,0.259,0.393,3.393
Liberia1056,0,0.124,0.25,0.379,3.379
Liberia1057,0,0.135,0.274,0.417,3.417
Liberia1058,0,0.133,0.271,0.413,3.413
Liberia1059,0,0.13,0.264,0.402,3.402
Liberia1060,0,0.127,0.258,0.392,3.392
Liberia1061,0,0.121,0.245,0.371,3.371
Liberia1062,0,0.117,0.236,0.357,3.357
Liberia1063,0,0.123,0.249,0.378,3.378
Liberia1064,0,0.123,0.249,0.378,3.378
Liberia1065,0,0.139,0.283,0.432,3.432
Liberia1066,0,0.136,0.276,0.421,3.421
Liberia1067,0,0.131,0.266,0.405,3.405
Liberia1068,0,0.149,0.304,0.465,3.465
Liberia1069,0,0.123,0.249,0.377,3.377
Liberia1070,0,0.122,0.246,0.373,3.373
Liberia1071,0,0.128,0.258,0.392,3.392
Liberia1072,0,0.117,0.235,0.355,3.355
Liberia1073,0,0.119,0.24,0.364,3.364
Liberia1074,0,0.119,0.24,0.363,3.363
Liberia1075,0,0.122,0.246,0.372,3.372
Liberia1076,0,0.136,0.276,0.42,3.42
MarshallIslands11971,0,0.103,0.207,0.312,3.312
MarshallIslands11972,0,0.104,0.208,0.313,3.313
MarshallIslands11983,0,0.107,0.216,0.325,3.325
MarshallIslands11984,0,0.104,0.208,0.312,3.312
MarshallIslands11985,0,0.108,0.216,0.326,3.326
MarshallIslands11986,0,0.104,0.208,0.312,3.312
MarshallIslands11987,0,0.104,0.208,0.312,3.312
MarshallIslands11988,0,0.105,0.21,0.317,3.317
Mauritania958,0,0.145,0.296,0.452,3.452
Mauritania963,0,0.155,0.317,0.486,3.486
Mauritania964,0,0.123,0.249,0.378,3.378
Mauritania965,0,0.125,0.253,0.384,3.384
Mauritania959,0,0.127,0.258,0.392,3.392
Mauritania960,0,0.121,0.246,0.373,3.373
Mauritania961,0,0.114,0.231,0.349,3.349
Mauritania962,0,0.219,0.451,0.698,3.698
Mauritania8575,0,0.238,0.491,0.762,3.762
Mauritania966,0,0.129,0.261,0.396,3.396
Mauritania967,0,0.161,0.329,0.504,3.504
Mauritania968,0,0.124,0.25,0.379,3.379
Mauritania969,0,0.111,0.223,0.336,3.336
Nigeria1140,0,0.128,0.259,0.394,3.394
Nigeria1186,0,0.129,0.26,0.397,3.397
Nigeria1150,0,0.116,0.233,0.353,3.353
Nigeria1151,0,0.129,0.262,0.398,3.398
Nigeria1152,0,0.122,0.247,0.375,3.375
Nigeria1153,0,0.138,0.28,0.428,3.428
Nigeria1148,0,0.116,0.233,0.352,3.352
Nigeria1149,0,0.114,0.23,0.349,3.349
Nigeria1179,0,0.108,0.217,0.327,3.327
Nigeria1180,0,0.116,0.235,0.356,3.356
Nigeria1181,0,0.115,0.231,0.349,3.349
Nigeria1182,0,0.112,0.225,0.341,3.341
Nigeria1183,0,0.11,0.222,0.335,3.335
Nigeria1184,0,0.109,0.219,0.331,3.331
Nigeria1185,0,0.108,0.217,0.327,3.327
Nigeria1141,0,0.126,0.256,0.39,3.39
Nigeria1142,0,0.166,0.34,0.524,3.524
Nigeria1143,0,0.135,0.273,0.417,3.417
Nigeria1144,0,0.132,0.269,0.41,3.41
Nigeria1145,0,0.13,0.264,0.402,3.402
Nigeria1146,0,0.128,0.26,0.395,3.395
Nigeria1147,0,0.19,0.39,0.604,3.604
Nigeria1154,0,0.122,0.248,0.377,3.377
Nigeria1176,0,0.108,0.216,0.326,3.326
Nigeria1177,0,0.108,0.216,0.325,3.325
Nigeria1178,0,0.106,0.213,0.32,3.32
Nigeria1155,0,0.113,0.228,0.344,3.344
Nigeria1156,0,0.111,0.224,0.338,3.338
Nigeria1157,0,0.11,0.22,0.333,3.333
Nigeria1158,0,0.111,0.224,0.339,3.339
Nigeria1159,0,0.108,0.216,0.325,3.325
Nigeria1160,0,0.125,0.253,0.384,3.384
Nigeria1161,0,0.105,0.21,0.316,3.316
Nigeria1162,0,0.108,0.218,0.329,3.329
Nigeria1163,0,0.107,0.214,0.323,3.323
Nigeria1164,0,0.16,0.327,0.504,3.504
Nigeria1165,0,0.158,0.321,0.494,3.494
Nigeria1166,0,0.136,0.274,0.419,3.419
Nigeria1167,0,0.104,0.208,0.313,3.313
Nigeria1168,0,0.107,0.215,0.325,3.325
Nigeria1169,0,0.115,0.232,0.351,3.351
Nigeria1170,0,0.107,0.215,0.324,3.324
Nigeria1171,0,0.104,0.208,0.313,3.313
Nigeria1172,0,0.109,0.219,0.33,3.33
Nigeria1173,0,0.106,0.213,0.32,3.32
Nigeria1174,0,0.104,0.21,0.316,3.316
Nigeria1175,0,0.111,0.222,0.336,3.336
Nigeria9192,0,0.107,0.216,0.325,3.325
Nigeria9193,0,0.107,0.214,0.322,3.322
Nigeria9194,0,0.105,0.21,0.316,3.316
Nigeria9195,0,0.106,0.212,0.319,3.319
PapuaNewGuinea11793,0,0.14,0.285,0.434,3.434
PapuaNewGuinea11809,0,0.112,0.226,0.341,3.341
Senegal987,0,0.133,0.27,0.411,3.411
Senegal1000,0,0.143,0.291,0.446,3.446
Senegal1015,0,0.166,0.34,0.522,3.522
Senegal970,0,0.132,0.267,0.407,3.407
Senegal971,0,0.124,0.251,0.381,3.381
Senegal972,0,0.119,0.241,0.365,3.365
Senegal973,0,0.129,0.261,0.396,3.396
Senegal974,0,0.143,0.291,0.444,3.444
Senegal975,0,0.153,0.313,0.48,3.48
Senegal976,0,0.131,0.265,0.403,3.403
Senegal977,0,0.132,0.268,0.408,3.408
Senegal979,0,0.146,0.297,0.453,3.453
Senegal980,0,0.123,0.249,0.377,3.377
Senegal981,0,0.206,0.423,0.654,3.654
Senegal982,0,0.198,0.408,0.63,3.63
Senegal983,0,0.252,0.521,0.809,3.809
Senegal978,0,0.115,0.233,0.352,3.352
Senegal984,0,0.16,0.327,0.502,3.502
Senegal985,0,0.139,0.282,0.43,3.43
Senegal986,0,0.135,0.273,0.416,3.416
Senegal1004,0,0.165,0.337,0.518,3.518
Senegal1005,0,0.145,0.295,0.452,3.452
Senegal1006,0,0.158,0.323,0.496,3.496
Senegal1014,0,0.145,0.295,0.452,3.452
Senegal1001,0,0.153,0.311,0.476,3.476
Senegal1002,0,0.223,0.46,0.715,3.715
Senegal1003,0,0.269,0.558,0.869,3.869
Senegal1007,0,0.191,0.392,0.605,3.605
Senegal1008,0,0.139,0.282,0.431,3.431
Senegal1009,0,0.158,0.322,0.495,3.495
Senegal1010,0,0.141,0.287,0.438,3.438
Senegal1011,0,0.154,0.315,0.482,3.482
Senegal1012,0,0.154,0.314,0.481,3.481
Senegal1013,0,0.149,0.304,0.465,3.465
Seychelles9425,0,0.104,0.208,0.313,3.313
SierraLeone1045,0,0.18,0.368,0.568,3.568
SierraLeone1046,0,0.171,0.349,0.537,3.537
SierraLeone1047,0,0.108,0.216,0.325,3.325
SierraLeone1048,0,0.121,0.245,0.371,3.371
SierraLeone1049,0,0.107,0.215,0.325,3.325
SierraLeone1050,0,0.116,0.234,0.353,3.353
SierraLeone1052,0,0.112,0.226,0.341,3.341
SierraLeone1051,0,0.132,0.267,0.407,3.407
SierraLeone8840,0,0.133,0.27,0.411,3.411
SolomonIslands3330,0,0.11,0.221,0.333,3.333
SolomonIslands3331,0,0.106,0.213,0.321,3.321
SolomonIslands3332,0,0.107,0.215,0.323,3.323
SolomonIslands3333,0,0.123,0.251,0.381,3.381
SolomonIslands3334,0,0.128,0.261,0.397,3.397
SolomonIslands3335,0,0.13,0.266,0.405,3.405
SolomonIslands3336,0,0.131,0.266,0.405,3.405
SolomonIslands3337,0,0.134,0.273,0.415,3.415
SolomonIslands3338,0,0.554,1.183,1.862,4.862
SolomonIslands3339,0,0.16,0.33,0.507,3.507
SolomonIslands3340,0,0.16,0.331,0.508,3.508
SolomonIslands3341,0,0.135,0.277,0.423,3.423
SolomonIslands3342,0,0.233,0.489,0.76,3.76
SolomonIslands3343,0,0.118,0.24,0.363,3.363
SolomonIslands3344,0,0.108,0.217,0.328,3.328
SolomonIslands3345,0,0.127,0.259,0.395,3.395
SolomonIslands11867,0,0.109,0.22,0.332,3.332
SolomonIslands11973,0,0.106,0.213,0.322,3.322
SolomonIslands11974,0,0.106,0.213,0.321,3.321
SolomonIslands11975,0,0.106,0.213,0.321,3.321
SolomonIslands11976,0,0.107,0.214,0.322,3.322
SolomonIslands11977,0,0.107,0.215,0.323,3.323
SolomonIslands11978,0,0.112,0.226,0.341,3.341
SolomonIslands11979,0,0.111,0.223,0.337,3.337
SolomonIslands11980,0,0.111,0.223,0.337,3.337
SolomonIslands11981,0,0.11,0.221,0.333,3.333
Togo1132,0,0.118,0.238,0.36,3.36
Togo1129,0,0.125,0.253,0.385,3.385
Togo1130,0,0.121,0.245,0.371,3.371
Togo1131,0,0.121,0.244,0.371,3.371
Tuvalu12040,0,0.102,0.206,0.309,3.309
Tuvalu12042,0,0.103,0.206,0.31,3.31
FrenchPolynesia5933,0,0.105,0.211,0.317,3.317
FrenchPolynesia5957,0,0.112,0.225,0.34,3.34
FrenchPolynesia5959,0,0.109,0.22,0.331,3.331
FrenchPolynesia5960,0,0.109,0.22,0.332,3.332
FrenchPolynesia5962,0,0.114,0.229,0.345,3.345
FrenchPolynesia5963,0,0.113,0.228,0.345,3.345
FrenchPolynesia5965,0,0.105,0.211,0.317,3.317
FrenchPolynesia5966,0,0.105,0.211,0.317,3.317
FrenchPolynesia5968,0,0.105,0.211,0.317,3.317
FrenchPolynesia5969,0,0.106,0.212,0.319,3.319
FrenchPolynesia5970,0,0.105,0.212,0.319,3.319
FrenchPolynesia5972,0,0.177,0.365,0.56,3.56
FrenchPolynesia5975,0,0.105,0.212,0.318,3.318
FrenchPolynesia5979,0,0.112,0.225,0.339,3.339
FrenchPolynesia5985,0,0.114,0.229,0.346,3.346
FrenchPolynesia5986,0,0.113,0.229,0.346,3.346
FrenchPolynesia5988,0,0.105,0.211,0.318,3.318
FrenchPolynesia5991,0,0.108,0.216,0.325,3.325
FrenchPolynesia6000,0,0.105,0.211,0.317,3.317
FrenchPolynesia6001,0,0.107,0.215,0.323,3.323
FrenchPolynesia6010,0,0.111,0.224,0.337,3.337
FrenchPolynesia6014,0,0.112,0.224,0.338,3.338
FrenchPolynesia6016,0,0.113,0.228,0.344,3.344
FrenchPolynesia6032,0,0.11,0.221,0.333,3.333
FrenchPolynesia6036,0,0.105,0.21,0.317,3.317
FrenchPolynesia6041,0,0.105,0.211,0.317,3.317
FrenchPolynesia6074,0,0.152,0.31,0.474,3.474
FrenchPolynesia6085,0,0.121,0.246,0.372,3.372
FrenchPolynesia6092,0,0.105,0.211,0.317,3.317
FrenchPolynesia6096,0,0.105,0.211,0.317,3.317
FrenchPolynesia6100,0,0.105,0.21,0.317,3.317
FrenchPolynesia6105,0,0.109,0.219,0.329,3.329
FrenchPolynesia6116,0,0.105,0.211,0.317,3.317
FrenchPolynesia6117,0,0.105,0.211,0.317,3.317
FrenchPolynesia6303,0,0.105,0.211,0.318,3.318
FrenchPolynesia5755,0,0.105,0.211,0.317,3.317
FrenchPolynesia5756,0,0.105,0.211,0.318,3.318
FrenchPolynesia5757,0,0.105,0.211,0.318,3.318
FrenchPolynesia5758,0,0.109,0.219,0.33,3.33
FrenchPolynesia5759,0,0.11,0.22,0.331,3.331
FrenchPolynesia5761,0,0.152,0.312,0.476,3.476
FrenchPolynesia5763,0,0.172,0.354,0.542,3.542
FrenchPolynesia5764,0,0.172,0.353,0.542,3.542
FrenchPolynesia5765,0,0.172,0.354,0.543,3.543
FrenchPolynesia5767,0,0.108,0.217,0.327,3.327
FrenchPolynesia5768,0,0.105,0.211,0.318,3.318
FrenchPolynesia5779,0,0.144,0.294,0.448,3.448
FrenchPolynesia5785,0,0.105,0.211,0.317,3.317
FrenchPolynesia5787,0,0.107,0.214,0.322,3.322
FrenchPolynesia5788,0,0.111,0.223,0.336,3.336
FrenchPolynesia5790,0,0.106,0.213,0.321,3.321
FrenchPolynesia5791,0,0.107,0.214,0.322,3.322
FrenchPolynesia5792,0,0.107,0.214,0.322,3.322
FrenchPolynesia5793,0,0.105,0.211,0.317,3.317
FrenchPolynesia5794,0,0.105,0.211,0.318,3.318
FrenchPolynesia5795,0,0.105,0.211,0.317,3.317
FrenchPolynesia5796,0,0.105,0.211,0.317,3.317
FrenchPolynesia5798,0,0.106,0.212,0.318,3.318
FrenchPolynesia5800,0,0.106,0.212,0.318,3.318
FrenchPolynesia5801,0,0.105,0.211,0.318,3.318
FrenchPolynesia5802,0,0.105,0.211,0.317,3.317
FrenchPolynesia5803,0,0.105,0.211,0.317,3.317
FrenchPolynesia5804,0,0.106,0.213,0.32,3.32
FrenchPolynesia5806,0,0.199,0.413,0.636,3.636
FrenchPolynesia5807,0,0.2,0.413,0.636,3.636
FrenchPolynesia5808,0,0.2,0.413,0.636,3.636
FrenchPolynesia5810,0,0.105,0.211,0.317,3.317
FrenchPolynesia5811,0,0.106,0.212,0.318,3.318
FrenchPolynesia5812,0,0.105,0.211,0.317,3.317
FrenchPolynesia5813,0,0.105,0.211,0.318,3.318
FrenchPolynesia5814,0,0.105,0.211,0.318,3.318
FrenchPolynesia5815,0,0.105,0.211,0.318,3.318
FrenchPolynesia5816,0,0.105,0.211,0.318,3.318
FrenchPolynesia5821,0,0.118,0.238,0.36,3.36
FrenchPolynesia5827,0,0.11,0.221,0.333,3.333
FrenchPolynesia5828,0,0.106,0.214,0.322,3.322
FrenchPolynesia5842,0,0.327,0.684,1.063,4.063
FrenchPolynesia5850,0,0.106,0.213,0.32,3.32
FrenchPolynesia5854,0,0.105,0.211,0.318,3.318
FrenchPolynesia5862,0,0.105,0.211,0.318,3.318
FrenchPolynesia5865,0,0.105,0.211,0.317,3.317
FrenchPolynesia5866,0,0.105,0.211,0.318,3.318
FrenchPolynesia5867,0,0.105,0.211,0.317,3.317
FrenchPolynesia5870,0,0.255,0.532,0.823,3.823
FrenchPolynesia5871,0,0.105,0.211,0.318,3.318
FrenchPolynesia5872,0,0.106,0.212,0.318,3.318
FrenchPolynesia5876,0,0.105,0.211,0.317,3.317
FrenchPolynesia5877,0,0.105,0.211,0.318,3.318
FrenchPolynesia5878,0,0.105,0.211,0.318,3.318
FrenchPolynesia5879,0,0.112,0.226,0.341,3.341
FrenchPolynesia5880,0,0.355,0.746,1.161,4.161
FrenchPolynesia5883,0,0.106,0.212,0.318,3.318
FrenchPolynesia5886,0,0.111,0.222,0.335,3.335
FrenchPolynesia5887,0,0.106,0.213,0.321,3.321
FrenchPolynesia5888,0,0.106,0.213,0.321,3.321
FrenchPolynesia5889,0,0.106,0.213,0.321,3.321
FrenchPolynesia5890,0,0.112,0.225,0.339,3.339
FrenchPolynesia5891,0,0.525,1.11,1.734,4.734
FrenchPolynesia5900,0,0.108,0.217,0.327,3.327
FrenchPolynesia5901,0,0.318,0.666,1.034,4.034
FrenchPolynesia5905,0,0.18,0.371,0.569,3.569
FrenchPolynesia5907,0,0.105,0.212,0.319,3.319
FrenchPolynesia5909,0,0.14,0.286,0.435,3.435
FrenchPolynesia5910,0,0.125,0.254,0.386,3.386
FrenchPolynesia5912,0,0.124,0.251,0.381,3.381
FrenchPolynesia5913,0,0.117,0.235,0.355,3.355
FrenchPolynesia5915,0,0.114,0.23,0.347,3.347
FrenchPolynesia5916,0,0.114,0.23,0.347,3.347
FrenchPolynesia5917,0,0.114,0.23,0.347,3.347
FrenchPolynesia5919,0,0.114,0.23,0.348,3.348
FrenchPolynesia5920,0,0.113,0.228,0.344,3.344
FrenchPolynesia5923,0,0.155,0.317,0.484,3.484
FrenchPolynesia5925,0,0.114,0.229,0.346,3.346
FrenchPolynesia5928,0,0.109,0.219,0.331,3.331
FrenchPolynesia5934,0,0.187,0.387,0.594,3.594
FrenchPolynesia5935,0,0.108,0.217,0.326,3.326
FrenchPolynesia5937,0,0.112,0.226,0.341,3.341
FrenchPolynesia5939,0,0.105,0.212,0.318,3.318
FrenchPolynesia5944,0,0.537,1.135,1.773,4.773
FrenchPolynesia5946,0,0.355,0.746,1.16,4.16
FrenchPolynesia5948,0,0.117,0.235,0.355,3.355
FrenchPolynesia5950,0,0.106,0.214,0.322,3.322
FrenchPolynesia5951,0,0.107,0.214,0.322,3.322
FrenchPolynesia5952,0,0.105,0.211,0.318,3.318
FrenchPolynesia5954,0,0.106,0.213,0.321,3.321
FrenchPolynesia5956,0,0.555,1.173,1.832,4.832
FrenchPolynesia5958,0,0.107,0.215,0.323,3.323
FrenchPolynesia5967,0,0.105,0.211,0.318,3.318
FrenchPolynesia5971,0,0.347,0.728,1.132,4.132
FrenchPolynesia5980,0,0.112,0.226,0.342,3.342
FrenchPolynesia5983,0,0.115,0.231,0.349,3.349
FrenchPolynesia5987,0,0.117,0.237,0.357,3.357
FrenchPolynesia5992,0,0.119,0.241,0.364,3.364
